id,ppgG,ppgIR,ppgR,statusG,statusIR,statusR,timestamp
4890,248398,7599673,5622075,0,0,0,1748698441218
4891,247980,7600318,5623644,0,0,0,1748698441258
4892,247416,7600508,5625273,0,0,0,1748698441298
4893,246195,7601118,5627986,0,0,0,1748698441338
4894,245816,7601712,5629116,0,0,0,1748698441378
4895,245863,7602696,5629943,0,0,0,1748698441418
4896,245896,7603323,5630365,0,0,0,1748698441458
4897,246184,7603516,5630576,0,0,0,1748698441498
4898,246262,7603987,5630663,0,0,0,1748698441538
4899,246440,7604126,5630420,0,0,0,1748698441578
4900,245705,7603764,5630000,0,0,0,1748698441618
4901,244373,7603465,5629897,0,0,0,1748698441680
4902,242670,7603226,5629642,0,0,0,1748698441720
4903,241836,7602927,5629321,0,0,0,1748698441760
4904,241234,7602940,5629060,0,0,0,1748698441800
4905,241067,7602960,5629058,0,0,0,1748698441840
4906,240797,7603153,5628833,0,0,0,1748698441880
4907,240354,7603059,5628723,0,0,0,1748698441920
4908,239915,7603024,5628531,0,0,0,1748698441960
4909,239528,7603049,5628252,0,0,0,1748698442000
4910,239318,7602888,5628018,0,0,0,1748698442040
4911,239273,7603028,5627757,0,0,0,1748698442080
4912,239352,7602929,5627732,0,0,0,1748698442120
4913,239546,7603172,5627688,0,0,0,1748698442160
4914,239923,7603306,5627563,0,0,0,1748698442200
4915,239805,7603051,5627412,0,0,0,1748698442240
4916,238811,7602463,5627065,0,0,0,1748698442280
4917,237296,7602355,5626743,0,0,0,1748698442320
4918,235970,7602303,5626786,0,0,0,1748698442360
4919,235331,7602277,5626573,0,0,0,1748698442400
4920,235123,7602423,5626460,0,0,0,1748698442440
4921,234921,7602388,5626351,0,0,0,1748698442480
4922,234940,7602611,5626371,0,0,0,1748698442520
4923,234488,7602604,5626284,0,0,0,1748698442560
4924,234063,7602518,5626037,0,0,0,1748698442600
4925,233979,7602647,5626019,0,0,0,1748698442640
4926,233853,7602841,5625953,0,0,0,1748698442680
4927,233904,7602848,5625641,0,0,0,1748698442720
4928,234160,7603001,5625745,0,0,0,1748698442760
4929,234592,7603068,5625624,0,0,0,1748698442800
4930,234912,7603127,5625650,0,0,0,1748698442840
4931,234313,7602665,5625317,0,0,0,1748698442880
4932,232833,7602442,5625206,0,0,0,1748698442920
4933,231521,7602407,5625264,0,0,0,1748698442960
4934,230512,7602616,5625262,0,0,0,1748698443000
4935,230215,7602802,5625158,0,0,0,1748698443040
4936,230013,7603308,5625248,0,0,0,1748698443080
4937,229837,7603040,5624815,0,0,0,1748698443120
4938,229522,7602839,5624412,0,0,0,1748698443160
4939,229093,7602656,5624237,0,0,0,1748698443200
4940,228582,7602747,5624196,0,0,0,1748698443240
4941,228493,7602873,5624272,0,0,0,1748698443280
4942,228500,7603169,5624421,0,0,0,1748698443320
4943,228519,7603357,5624333,0,0,0,1748698443360
4944,228698,7603552,5624170,0,0,0,1748698443400
4945,229237,7603546,5624169,0,0,0,1748698443440
4946,229014,7603250,5624280,0,0,0,1748698443480
4947,227909,7603019,5624415,0,0,0,1748698443520
4948,226274,7603068,5624365,0,0,0,1748698443560
4949,225077,7603275,5624573,0,0,0,1748698443600
4950,224156,7603345,5624521,0,0,0,1748698443640
4951,223853,7603475,5624382,0,0,0,1748698443680
4952,223768,7603660,5624687,0,0,0,1748698443720
4953,223437,7603554,5624479,0,0,0,1748698443760
4954,222918,7603422,5624291,0,0,0,1748698443800
4955,222478,7603606,5624608,0,0,0,1748698443840
4956,222263,7603689,5624634,0,0,0,1748698443880
4957,222132,7603796,5624765,0,0,0,1748698443920
4958,222263,7604226,5624888,0,0,0,1748698443960
4959,222517,7604458,5625018,0,0,0,1748698444000
4960,222955,7604574,5625090,0,0,0,1748698444040
4961,223032,7604514,5625118,0,0,0,1748698444080
4962,222136,7604059,5625088,0,0,0,1748698444120
4963,220431,7603937,5625031,0,0,0,1748698444160
4964,218831,7603755,5624945,0,0,0,1748698444200
4965,217851,7603777,5624953,0,0,0,1748698444240
4966,217301,7603925,5625089,0,0,0,1748698444280
4967,217079,7603777,5625257,0,0,0,1748698444320
4968,216837,7604000,5625187,0,0,0,1748698444360
4969,216259,7603950,5625429,0,0,0,1748698444400
4970,215749,7603853,5625372,0,0,0,1748698444440
4971,215254,7604152,5625486,0,0,0,1748698444480
4972,215001,7604132,5625505,0,0,0,1748698444520
4973,214868,7604353,5625620,0,0,0,1748698444560
4974,215115,7604525,5625738,0,0,0,1748698444600
4975,215134,7604649,5625598,0,0,0,1748698444640
4976,215409,7604672,5625748,0,0,0,1748698444680
4977,215010,7604302,5625595,0,0,0,1748698444720
4978,213264,7604040,5625564,0,0,0,1748698444760
4979,211308,7603654,5625432,0,0,0,1748698444800
4980,209831,7603756,5625476,0,0,0,1748698444840
4981,209047,7603719,5625517,0,0,0,1748698444880
4982,208468,7603836,5625525,0,0,0,1748698444920
4983,208241,7603734,5625410,0,0,0,1748698444960
4984,207767,7603543,5625308,0,0,0,1748698445000
4985,206909,7603715,5625375,0,0,0,1748698445040
4986,206363,7603662,5625274,0,0,0,1748698445080
4987,205931,7603621,5625210,0,0,0,1748698445120
4988,205660,7603937,5625272,0,0,0,1748698445160
4989,205641,7603861,5625134,0,0,0,1748698445200
4990,205835,7604125,5625137,0,0,0,1748698445240
4991,206100,7604122,5625144,0,0,0,1748698445280
4992,205926,7603900,5624990,0,0,0,1748698445320
4993,204569,7603241,5624610,0,0,0,1748698445360
4994,202419,7602892,5624617,0,0,0,1748698445400
4995,200726,7602814,5624560,0,0,0,1748698445440
4996,199497,7602806,5624624,0,0,0,1748698445480
4997,199112,7603018,5624536,0,0,0,1748698445520
4998,198490,7602720,5624566,0,0,0,1748698445560
4999,198000,7602833,5624488,0,0,0,1748698445600
5000,197311,7602896,5624450,0,0,0,1748698445640
5001,196579,7602893,5624408,0,0,0,1748698445680
5002,195980,7602991,5624350,0,0,0,1748698445720
5003,195557,7602861,5624274,0,0,0,1748698445760
5004,195405,7602978,5624266,0,0,0,1748698445800
5005,195284,7603094,5624307,0,0,0,1748698445840
5006,195572,7603391,5624461,0,0,0,1748698445880
5007,195354,7603261,5624251,0,0,0,1748698445920
5008,194125,7602770,5624136,0,0,0,1748698445960
5009,191930,7602346,5623962,0,0,0,1748698446000
5010,189928,7602055,5623964,0,0,0,1748698446040
5011,188650,7601943,5623825,0,0,0,1748698446080
5012,187824,7602113,5623767,0,0,0,1748698446120
5013,187263,7602039,5623943,0,0,0,1748698446160
5014,186853,7602092,5623930,0,0,0,1748698446200
5015,185882,7601960,5623949,0,0,0,1748698446240
5016,185157,7601788,5623743,0,0,0,1748698446280
5017,184319,7601755,5623824,0,0,0,1748698446320
5018,184067,7601845,5623858,0,0,0,1748698446360
5019,183731,7601798,5623767,0,0,0,1748698446400
5020,183706,7601976,5623976,0,0,0,1748698446440
5021,183613,7602001,5623960,0,0,0,1748698446480
5022,183869,7602017,5624077,0,0,0,1748698446520
5023,183364,7601565,5624098,0,0,0,1748698446560
5024,181202,7601293,5623801,0,0,0,1748698446600
5025,178928,7600966,5623766,0,0,0,1748698446640
5026,177352,7600869,5623836,0,0,0,1748698446680
5027,176180,7600694,5623781,0,0,0,1748698446720
5028,175504,7600756,5623778,0,0,0,1748698446760
5029,175104,7600639,5623697,0,0,0,1748698446800
5030,174383,7600680,5623642,0,0,0,1748698446840
5031,173299,7600237,5623576,0,0,0,1748698446880
5032,172602,7600088,5623512,0,0,0,1748698446920
5033,172093,7600097,5623461,0,0,0,1748698446960
5034,171831,7600223,5623555,0,0,0,1748698447000
5035,171562,7600169,5623417,0,0,0,1748698447040
5036,171630,7600302,5623563,0,0,0,1748698447080
5037,171769,7600410,5623518,0,0,0,1748698447120
5038,171751,7599676,5623265,0,0,0,1748698447160
5039,170248,7599515,5623038,0,0,0,1748698447200
5040,167816,7598832,5622723,0,0,0,1748698447240
5041,165779,7598316,5622525,0,0,0,1748698447280
5042,164312,7598343,5622575,0,0,0,1748698447320
5043,163553,7598300,5622698,0,0,0,1748698447360
5044,163030,7598200,5622409,0,0,0,1748698447400
5045,162425,7597982,5622318,0,0,0,1748698447440
5046,161603,7597707,5622190,0,0,0,1748698447480
5047,160736,7597565,5622117,0,0,0,1748698447520
5048,159922,7597478,5622044,0,0,0,1748698447560
5049,159543,7597274,5621953,0,0,0,1748698447600
5050,159298,7597331,5621868,0,0,0,1748698447640
5051,159423,7597279,5621819,0,0,0,1748698447680
5052,159386,7597207,5621694,0,0,0,1748698447720
5053,159727,7597075,5621671,0,0,0,1748698447760
5054,158794,7596725,5621536,0,0,0,1748698447800
5055,156482,7596021,5621343,0,0,0,1748698447840
5056,154275,7595693,5621209,0,0,0,1748698447880
5057,152494,7595189,5620953,0,0,0,1748698447920
5058,151476,7595180,5620973,0,0,0,1748698447960
5059,150907,7594957,5620708,0,0,0,1748698448000
5060,150455,7594842,5620677,0,0,0,1748698448040
5061,149594,7594594,5620547,0,0,0,1748698448080
5062,148838,7594295,5620358,0,0,0,1748698448120
5063,148059,7594365,5620189,0,0,0,1748698448160
5064,147679,7594160,5620161,0,0,0,1748698448200
5065,147546,7594179,5620121,0,0,0,1748698448240
5066,147525,7594173,5620026,0,0,0,1748698448280
5067,147613,7594387,5620122,0,0,0,1748698448320
5068,147862,7594243,5620034,0,0,0,1748698448360
5069,147656,7593681,5619771,0,0,0,1748698448400
5070,146102,7593209,5619671,0,0,0,1748698448440
5071,143766,7592696,5619463,0,0,0,1748698448480
5072,141874,7592643,5619461,0,0,0,1748698448520
5073,140621,7592325,5619304,0,0,0,1748698448560
5074,140120,7592418,5619381,0,0,0,1748698448600
5075,139737,7592140,5619139,0,0,0,1748698448640
5076,139194,7591868,5619145,0,0,0,1748698448680
5077,138511,7591707,5619073,0,0,0,1748698448720
5078,137706,7591646,5618960,0,0,0,1748698448760
5079,137295,7591536,5618841,0,0,0,1748698448800
5080,137115,7591360,5618900,0,0,0,1748698448840
5081,137072,7591416,5618889,0,0,0,1748698448880
5082,137629,7591556,5618874,0,0,0,1748698448920
5083,137522,7591360,5618929,0,0,0,1748698448960
5084,136061,7590651,5618689,0,0,0,1748698449000
5085,133718,7590300,5618636,0,0,0,1748698449040
5086,132035,7590107,5618468,0,0,0,1748698449080
5087,130842,7589832,5618482,0,0,0,1748698449120
5088,130513,7589737,5618663,0,0,0,1748698449160
5089,130323,7589913,5618680,0,0,0,1748698449200
5090,129916,7589765,5618549,0,0,0,1748698449240
5091,129357,7589633,5618637,0,0,0,1748698449280
5092,128800,7589538,5618697,0,0,0,1748698449320
5093,128481,7589634,5618643,0,0,0,1748698449360
5094,128373,7589499,5618689,0,0,0,1748698449400
5095,128385,7589448,5618759,0,0,0,1748698449440
5096,128808,7589659,5618905,0,0,0,1748698449480
5097,129209,7589760,5619028,0,0,0,1748698449520
5098,129473,7589480,5618895,0,0,0,1748698449560
5099,128176,7589036,5618825,0,0,0,1748698449600
5100,126012,7588586,5618826,0,0,0,1748698449640
5101,124104,7588325,5618938,0,0,0,1748698449696
5102,123173,7588069,5618789,0,0,0,1748698449736
5103,122709,7588233,5618937,0,0,0,1748698449776
5104,122743,7588324,5619080,0,0,0,1748698449816
5105,122510,7588036,5619024,0,0,0,1748698449856
5106,121822,7588128,5619010,0,0,0,1748698449896
5107,121147,7587739,5619174,0,0,0,1748698449936
5108,120812,7587626,5619195,0,0,0,1748698449976
5109,120787,7587682,5619164,0,0,0,1748698450016
5110,120815,7587893,5619312,0,0,0,1748698450056
5111,121274,7587755,5619423,0,0,0,1748698450096
5112,121718,7588065,5619575,0,0,0,1748698450136
5113,121810,7587646,5619469,0,0,0,1748698450176
5114,120287,7587181,5619295,0,0,0,1748698450216
5115,118206,7586738,5619223,0,0,0,1748698450256
5116,116355,7586513,5619228,0,0,0,1748698450296
5117,115326,7586300,5619160,0,0,0,1748698450336
5118,114970,7586389,5619259,0,0,0,1748698450376
5119,114970,7586173,5619388,0,0,0,1748698450416
5120,114585,7586046,5619334,0,0,0,1748698450456
5121,114018,7586115,5619376,0,0,0,1748698450496
5122,113466,7586072,5619427,0,0,0,1748698450536
5123,113069,7585925,5619393,0,0,0,1748698450576
5124,112973,7585946,5619369,0,0,0,1748698450616
5125,113127,7585969,5619417,0,0,0,1748698450656
5126,113532,7586008,5619544,0,0,0,1748698450696
5127,113911,7586268,5619550,0,0,0,1748698450736
5128,114290,7586038,5619433,0,0,0,1748698450776
5129,112862,7585304,5619307,0,0,0,1748698450816
5130,110469,7584910,5619186,0,0,0,1748698450856
5131,108419,7584563,5619043,0,0,0,1748698450896
5132,107138,7584306,5619008,0,0,0,1748698450936
5133,106630,7584375,5618943,0,0,0,1748698450976
5134,106501,7584406,5619127,0,0,0,1748698451016
5135,106219,7584136,5618991,0,0,0,1748698451056
5136,105690,7584176,5619007,0,0,0,1748698451096
5137,105047,7584038,5619079,0,0,0,1748698451136
5138,104489,7584114,5619034,0,0,0,1748698451176
5139,104398,7583851,5618994,0,0,0,1748698451216
5140,104485,7584034,5619075,0,0,0,1748698451256
5141,104816,7584224,5619230,0,0,0,1748698451296
5142,105469,7584547,5619495,0,0,0,1748698451336
5143,106385,7584421,5619900,0,0,0,1748698451376
5144,106670,7585414,5622462,0,0,0,1748698451416
5145,106004,7588666,5626523,0,0,0,1748698451456
5146,106232,7593142,5630886,0,0,0,1748698451496
5147,107803,7598510,5636138,0,0,0,1748698451536
5148,109834,7604583,5640964,0,0,0,1748698451576
5149,111355,7605774,5642970,0,0,0,1748698451616
5150,112319,7604136,5642593,0,0,0,1748698451656
5151,113101,7600797,5638129,0,0,0,1748698451696
5152,113267,7593352,5630881,0,0,0,1748698451736
5153,113729,7584716,5621614,0,0,0,1748698451776
5154,114099,7576213,5615645,0,0,0,1748698451816
5155,114574,7569032,5608164,0,0,0,1748698451856
5156,114694,7562204,5600752,0,0,0,1748698451896
5157,115277,7560512,5600962,0,0,0,1748698451936
5158,115855,7557288,5598130,0,0,0,1748698451976
5159,115825,7556097,5598556,0,0,0,1748698452016
5160,113910,7552497,5594422,0,0,0,1748698452056
5161,111502,7553209,5596871,0,0,0,1748698452096
5162,109694,7553781,5598476,0,0,0,1748698452136
5163,108396,7551961,5595935,0,0,0,1748698452176
5164,107743,7549127,5592628,0,0,0,1748698452216
5165,107429,7547614,5591271,0,0,0,1748698452256
5166,106645,7546059,5589424,0,0,0,1748698452296
5167,105948,7545527,5589105,0,0,0,1748698452336
5168,105113,7543691,5586756,0,0,0,1748698452376
5169,104493,7542600,5585847,0,0,0,1748698452416
5170,104421,7543276,5586942,0,0,0,1748698452456
5171,104706,7542945,5586261,0,0,0,1748698452496
5172,104910,7541403,5584638,0,0,0,1748698452536
5173,105616,7540887,5584188,0,0,0,1748698452576
5174,106272,7539235,5582240,0,0,0,1748698452616
5175,105866,7538948,5582707,0,0,0,1748698452656
5176,104153,7538835,5582761,0,0,0,1748698452696
5177,102417,7537638,5581930,0,0,0,1748698452736
5178,101383,7536685,5581043,0,0,0,1748698452776
5179,101209,7536225,5580403,0,0,0,1748698452816
5180,101644,7536476,5580775,0,0,0,1748698452856
5181,101937,7535292,5579479,0,0,0,1748698452896
5182,101790,7534423,5578766,0,0,0,1748698452936
5183,101485,7533879,5578197,0,0,0,1748698452976
5184,101559,7533984,5578574,0,0,0,1748698453016
5185,101937,7533917,5578553,0,0,0,1748698453056
5186,102382,7533497,5578186,0,0,0,1748698453096
5187,103129,7532879,5577618,0,0,0,1748698453136
5188,103982,7533729,5578585,0,0,0,1748698453176
5189,105079,7533977,5578996,0,0,0,1748698453216
5190,105426,7533276,5578401,0,0,0,1748698453256
5191,104242,7533087,5578693,0,0,0,1748698453296
5192,102524,7533082,5578938,0,0,0,1748698453336
5193,101205,7532517,5578804,0,0,0,1748698453376
5194,100584,7532018,5578437,0,0,0,1748698453416
5195,100909,7531848,5578207,0,0,0,1748698453456
5196,101132,7531733,5578054,0,0,0,1748698453496
5197,101350,7532388,5579045,0,0,0,1748698453536
5198,101301,7532371,5579024,0,0,0,1748698453576
5199,101139,7531589,5578210,0,0,0,1748698453616
5200,101014,7531447,5578429,0,0,0,1748698453656
5201,101500,7530945,5577755,0,0,0,1748698453696
5202,101949,7530545,5577456,0,0,0,1748698453736
5203,102705,7529910,5576870,0,0,0,1748698453776
5204,103637,7530139,5576995,0,0,0,1748698453816
5205,104379,7529975,5576828,0,0,0,1748698453856
5206,103900,7529317,5576537,0,0,0,1748698453896
5207,102240,7528449,5575905,0,0,0,1748698453936
5208,100531,7527674,5575618,0,0,0,1748698453976
5209,99375,7527068,5575304,0,0,0,1748698454016
5210,99307,7526852,5574973,0,0,0,1748698454056
5211,99483,7526897,5574980,0,0,0,1748698454096
5212,99666,7526424,5574579,0,0,0,1748698454136
5213,99602,7526107,5574426,0,0,0,1748698454176
5214,99450,7526088,5574717,0,0,0,1748698454216
5215,99291,7525889,5574530,0,0,0,1748698454256
5216,99572,7525772,5574247,0,0,0,1748698454296
5217,100151,7525167,5573629,0,0,0,1748698454336
5218,100530,7524993,5573589,0,0,0,1748698454376
5219,101641,7524767,5573174,0,0,0,1748698454416
5220,102350,7525025,5573643,0,0,0,1748698454456
5221,102867,7523961,5572603,0,0,0,1748698454496
5222,101631,7523715,5572816,0,0,0,1748698454536
5223,99768,7523654,5573135,0,0,0,1748698454576
5224,98298,7523141,5572636,0,0,0,1748698454616
5225,97407,7523151,5572514,0,0,0,1748698454656
5226,97256,7522513,5572534,0,0,0,1748698454696
5227,97446,7525362,5577305,0,0,0,1748698454736
5228,97864,7527416,5580717,0,0,0,1748698454776
5229,98451,7535095,5591253,0,0,0,1748698454816
5230,98700,7536473,5591229,0,0,0,1748698454856
5231,98821,7532903,5585410,0,0,0,1748698454896
5232,99141,7537270,5593090,0,0,0,1748698454936
5233,100361,7544223,5600152,0,0,0,1748698454976
5234,101342,7539870,5592320,0,0,0,1748698455016
5235,102041,7537675,5589168,0,0,0,1748698455056
5236,102835,7537653,5589682,0,0,0,1748698455096
5237,102341,7535209,5586886,0,0,0,1748698455136
5238,100643,7531981,5583794,0,0,0,1748698455176
5239,98892,7530708,5583400,0,0,0,1748698455216
5240,97551,7528869,5581176,0,0,0,1748698455256
5241,97032,7525286,5577055,0,0,0,1748698455296
5242,96983,7523926,5575545,0,0,0,1748698455336
5243,96854,7520326,5571395,0,0,0,1748698455376
5244,96359,7517945,5569368,0,0,0,1748698455416
5245,95882,7516250,5567680,0,0,0,1748698455456
5246,95622,7514594,5566000,0,0,0,1748698455496
5247,95596,7511934,5563350,0,0,0,1748698455536
5248,95614,7510934,5562208,0,0,0,1748698455576
5249,96056,7509973,5561114,0,0,0,1748698455616
5250,96713,7508885,5559923,0,0,0,1748698455656
5251,97476,7508668,5559591,0,0,0,1748698455696
5252,97748,7507374,5558130,0,0,0,1748698455736
5253,96374,7505922,5557127,0,0,0,1748698455776
5254,94208,7504114,5555089,0,0,0,1748698455816
5255,92447,7502825,5554099,0,0,0,1748698455856
5256,91387,7501958,5553032,0,0,0,1748698455896
5257,91232,7501174,5552370,0,0,0,1748698455936
5258,91351,7500759,5552004,0,0,0,1748698455976
5259,91282,7499625,5550842,0,0,0,1748698456016
5260,90859,7498653,5549713,0,0,0,1748698456056
5261,90445,7497853,5549084,0,0,0,1748698456096
5262,90523,7497111,5548201,0,0,0,1748698456136
5263,90801,7496112,5547328,0,0,0,1748698456176
5264,91013,7495390,5546488,0,0,0,1748698456216
5265,91435,7494596,5545892,0,0,0,1748698456256
5266,92219,7494223,5545276,0,0,0,1748698456296
5267,92984,7493529,5544928,0,0,0,1748698456336
5268,92899,7492622,5544240,0,0,0,1748698456376
5269,91427,7491927,5544312,0,0,0,1748698456416
5270,89744,7491691,5544225,0,0,0,1748698456456
5271,88470,7490961,5543755,0,0,0,1748698456496
5272,88103,7490512,5543529,0,0,0,1748698456536
5273,88484,7489855,5542673,0,0,0,1748698456576
5274,88742,7489655,5542612,0,0,0,1748698456616
5275,88553,7488857,5541918,0,0,0,1748698456656
5276,88365,7488343,5541502,0,0,0,1748698456696
5277,88216,7487741,5541007,0,0,0,1748698456736
5278,88445,7487560,5540762,0,0,0,1748698456776
5279,88782,7487168,5540641,0,0,0,1748698456816
5280,89481,7487213,5540629,0,0,0,1748698456856
5281,90232,7486752,5540068,0,0,0,1748698456896
5282,91572,7485768,5539491,0,0,0,1748698456936
5283,90592,7485021,5538939,0,0,0,1748698456976
5284,88628,7484043,5538235,0,0,0,1748698457016
5285,87246,7483482,5538203,0,0,0,1748698457056
5286,86429,7483023,5537691,0,0,0,1748698457096
5287,86212,7482709,5537445,0,0,0,1748698457136
5288,86647,7483002,5537569,0,0,0,1748698457176
5289,86784,7482232,5537195,0,0,0,1748698457216
5290,86573,7482419,5537526,0,0,0,1748698457256
5291,86231,7482224,5537343,0,0,0,1748698457296
5292,86258,7481698,5536992,0,0,0,1748698457336
5293,86531,7481882,5537164,0,0,0,1748698457376
5294,87006,7481414,5536797,0,0,0,1748698457416
5295,87682,7481798,5537050,0,0,0,1748698457456
5296,88690,7481972,5536982,0,0,0,1748698457496
5297,89700,7482155,5537701,0,0,0,1748698457536
